sha,download status,download time,test status,test time,mop status,mop time,track status,track time,gen status,gen time,imm status,imm time,imop-gen status,imop-gen time,imop-mop status,imop-mop time,gen+ps1c status,gen+ps1c time,gen+ps3cl status,gen+ps3cl time,mop+ps1c status,mop+ps1c time,mop+ps3cl status,mop+ps3cl time,imm+imop status,imm+imop time,imm+ps1c status,imm+ps1c time,imm+ps3cl status,imm+ps3cl time
57af41faf907f25202fbafb5b2cb75b7a9498c84,0,18.331,0,17.845,0,25.596,0,28.488,0,28.267,0,29.699,0,28.520,0,26.695,0,27.205,0,25.715,0,25.260,0,24.970,0,29.910,0,25.142,0,25.427
b01669dc0801b6c372e17e27af503d8c0e3d779e,0,18.656,0,18.257,0,26.303,0,28.054,0,28.074,0,30.587,0,28.461,0,26.541,0,27.934,0,26.525,0,26.344,0,25.540,0,29.640,0,25.331,0,26.503
00e3acda65cd3e159dd113e2407f9a2f27749d6e,0,19.033,0,17.769,0,26.087,0,28.590,0,28.381,0,29.407,0,29.013,0,26.916,0,26.945,0,25.346,0,25.540,0,26.498,0,29.246,0,24.618,0,25.761
cd9ce917df5749f5a11b22268d03a896a5036cbc,0,19.526,0,19.264,0,27.544,0,28.934,0,29.329,0,30.853,0,29.703,0,28.114,0,28.565,0,26.678,0,26.808,0,25.539,0,30.882,0,27.460,0,27.234
cb2b78e46e16d5a17204dc3f4832483dcf642f63,0,19.888,0,18.713,0,27.823,0,28.913,0,31.340,0,30.984,0,29.654,0,28.288,0,21.553,0,21.652,0,21.100,0,20.941,0,30.529,0,22.651,0,22.310
e435ee51f398425d2b7a2fa4f3769076782eb3af,0,20.201,0,21.792,0,27.888,0,29.321,0,29.577,0,30.932,0,30.442,0,27.446,0,21.609,0,21.856,0,21.454,0,20.864,0,29.999,0,22.720,0,22.270
dbc54155c6cb2893eff99876b75ead20382fe331,0,19.664,0,18.993,0,26.618,0,29.308,0,30.288,0,1.528,0,30.775,0,27.371,0,2.326,0,2.295,0,2.311,0,2.290,0,1.541,0,2.253,0,2.191
b019b099b36933ce52b164924eaf6a15898b4f4e,0,19.804,0,22.390,0,27.045,0,29.499,0,30.310,0,31.702,0,31.058,0,28.115,0,21.421,0,21.615,0,20.419,0,21.056,0,31.024,0,22.744,0,21.671
7e3ee5e705530d7b6e5ece237e1b2b786b07aa5e,0,22.393,0,21.654,0,28.495,0,32.230,0,34.098,0,33.878,0,33.150,0,31.336,0,33.065,0,31.252,0,31.538,0,30.003,0,35.201,0,30.835,0,31.628
3763da11a4224fe39008d7b8357254a4f10fb348,0,22.435,0,20.689,0,30.203,0,31.953,0,35.481,0,34.720,0,34.110,0,31.278,0,32.025,0,31.293,0,30.567,0,30.693,0,33.903,0,30.641,0,31.585
586c8ec8352efa6ecb23b57ef0691954c72cbaa0,0,22.403,0,20.510,0,29.468,0,32.155,0,34.038,0,34.335,0,33.792,0,31.009,0,2.306,0,2.322,0,2.293,0,2.310,0,32.922,0,3.246,0,3.236
a656b692f05f64ff9ca31553f0bff1a1c6e490b9,0,22.295,0,20.979,0,29.983,0,33.110,0,34.893,0,34.869,0,34.933,0,31.565,0,31.778,0,30.194,0,29.654,0,29.197,0,34.329,0,30.833,0,30.828
db4931c5954d09415551d358a78c2a2939401585,0,22.471,0,21.250,0,31.313,0,32.670,0,33.281,0,33.885,0,33.835,0,31.666,0,31.567,0,31.087,0,29.989,0,30.123,0,34.846,0,28.902,0,30.767
